Longitude,Latitude,UHI Index
-77.22752,39.16474167,1.001925
-77.22750667,39.12995167,1.0011361
-77.227405,39.123365,1.003958
-77.22704333,39.13031333,0.9845267
-77.22701167,39.12785833,1.0048224
-77.22691667,39.06877667,0.99245346
-77.22671167,39.15595333,1.0080535
-77.22662167,39.12305167,1.000153
-77.22648667,39.14174833,1.002213
-77.226445,39.12298833,1.0122234
-77.22626667,39.13114333,1.0024093
-77.22621333,39.12291833,1.0026026
-77.22617333,39.08477833,0.9995634
-77.22617167,39.13124833,0.9947316
-77.22594333,39.09947833,1.0053302
-77.22573833,39.122785,1.0039831
-77.22567167,39.08489333,1.0027549
-77.22564667,39.14173167,0.99867547
-77.22562,39.12272667,1.0013232
-77.225475,39.15651833,1.004419
-77.225305,39.07119167,0.99761915
-77.22513667,39.12579,1.0087336
-77.22512167,39.12573,1.010368
-77.22503667,39.190605,0.987574
-77.22498667,39.12336333,1.0074207
-77.22491833,39.123525,1.0081922
-77.22491333,39.10016833,1.0171542
-77.22489167,39.12542667,1.0078076
-77.22488,39.19099667,0.99779224
-77.22481333,39.12543167,1.0055343
-77.22478833,39.127105,0.99977034
-77.22477167,39.19144333,0.9904774
-77.224585,39.19265667,0.9870712
-77.22458333,39.085145,0.9995596
-77.224545,39.07220667,1.0026236
-77.22451333,39.19321833,0.96674633
-77.22444833,39.19525333,0.9901282
-77.22443167,39.13301833,0.99682444
-77.22443,39.12378667,1.0087647
-77.22442667,39.10071667,1.0147613
-77.22440333,39.14177833,1.0072058
-77.22436667,39.19052167,0.9965523
-77.22433333,39.10088833,1.0066994
-77.22428833,39.141995,1.0086821
-77.22427667,39.13334833,1.0041425
-77.22422,39.14252333,1.006281
-77.22413833,39.10139,1.0003432
-77.22411,39.12506667,1.0031198
-77.224035,39.10219167,0.99498993
-77.22402333,39.14303333,1.0037404
-77.22401833,39.124915,0.9992768
-77.223975,39.15721833,0.9930708
-77.223675,39.12430167,1.007957
-77.223465,39.19039167,0.9953124
-77.22346167,39.13580167,1.0065383
-77.22342,39.13592833,1.015186
-77.223355,39.10309167,1.004571
-77.22312,39.13681333,0.99550015
-77.22309,39.10309333,1.0106932
-77.22283167,39.13768333,1.0045909
-77.22262333,39.13828667,1.0136131
-77.222445,39.08561833,1.0085435
-77.22232,39.13915,1.0156493
-77.22227,39.10297167,1.0055728
-77.221895,39.15820333,1.0043315
-77.22187333,39.14033833,1.0141354
-77.22183167,39.07162333,0.99657124
-77.22165833,39.140865,1.0106463
-77.221625,39.14269333,1.0189426
-77.22124667,39.07151667,0.9955257
-77.22118167,39.142125,1.0046569
-77.22088833,39.14247833,1.016543
-77.22083167,39.19665333,0.99512786
-77.22075167,39.15869833,1.0068588
-77.22060333,39.14240833,1.0154608
-77.220535,39.10287667,1.0028621
-77.22036167,39.10324333,1.0020539
-77.22023667,39.08608333,0.99289817
-77.21999833,39.14246167,1.0154641
-77.21992333,39.08617333,1.0065982
-77.219775,39.142405,1.0147791
-77.21933333,39.10543667,0.9951652
-77.219285,39.08633333,1.00835
-77.219165,39.07126167,0.9814337
-77.21906667,39.18960667,0.988919
-77.21877833,39.18945667,0.99503976
-77.21876,39.15961833,1.0156081
-77.21849333,39.08645833,1.0141648
-77.21820167,39.18897333,0.9874187
-77.218015,39.18874333,0.9902163
-77.217905,39.14170167,1.0017512
-77.21786,39.10850833,0.9976611
-77.217465,39.1094,1.0022273
-77.21693,39.15995833,1.0109444
-77.21682333,39.07059,0.99304503
-77.216815,39.11826667,1.0048991
-77.21681,39.118135,1.0017403
-77.21678167,39.06980667,0.999804
-77.21675667,39.118945,0.9850977
-77.21671833,39.15996833,1.0015534
-77.21670667,39.11761167,1.0041146
-77.21654,39.14135667,1.0007061
-77.21652,39.18783167,0.96413434
-77.21650833,39.12020333,0.994018
-77.21649167,39.06926833,0.9951383
-77.21639833,39.116865,1.0017473
-77.216395,39.141295,1.0067449
-77.216245,39.19746667,0.97936285
-77.21624167,39.08727,0.9911734
-77.21621333,39.06897,0.9791826
-77.216085,39.15993,1.0105861
-77.21607833,39.116155,1.0048456
-77.215975,39.15963167,1.0054355
-77.21595333,39.12168667,1.0045143
-77.2159,39.11572833,1.0117102
-77.21582667,39.10957,0.9969754
-77.21573833,39.15938,1.0167667
-77.21546,39.12265167,1.0055636
-77.214965,39.06874833,0.9970114
-77.21489167,39.123465,0.9995573
-77.214195,39.08914333,1.003869
-77.21386333,39.11527167,1.0050555
-77.21385167,39.15813333,1.0052643
-77.213835,39.14054833,1.0038074
-77.21334833,39.1406,1.010064
-77.21294,39.18576333,0.99466985
-77.212785,39.09050333,1.0015117
-77.21254833,39.06840833,1.00067
-77.21236,39.09091,1.0094407
-77.21235333,39.14044833,1.0075823
-77.212165,39.14057,1.008011
-77.21199333,39.14056167,1.0096447
-77.21199,39.12572667,1.0171684
-77.21192167,39.11525167,1.0117525
-77.21173667,39.12589,1.008868
-77.21156333,39.19860333,0.9806533
-77.21133833,39.184665,0.99060214
-77.21126833,39.18460167,0.98928446
-77.21117167,39.18449667,1.0051546
-77.21114167,39.184455,1.0051546
-77.21098333,39.19892833,0.99223363
-77.21097333,39.18421333,1.0021336
-77.21076167,39.107745,1.0069369
-77.210715,39.12655,1.0103941
-77.21054833,39.140565,1.0078033
-77.21054,39.15556167,1.0115677
-77.21051167,39.182815,1.008138
-77.21030167,39.18170667,0.9997471
-77.2103,39.07860333,0.9986065
-77.21024833,39.20028333,0.9905724
-77.21012,39.17689833,1.0073389
-77.210075,39.176495,1.0084995
-77.21006333,39.07642167,0.9933961
-77.209935,39.17970167,1.0042973
-77.20985333,39.15499333,1.0104825
-77.20983,39.079745,0.988653
-77.20975,39.07980167,0.9901011
-77.20954,39.07644667,1.0037354
-77.20940333,39.06737333,0.9800291
-77.2092,39.17546333,1.0033236
-77.20917833,39.12764333,1.0047852
-77.209165,39.07645167,0.9998012
-77.20908,39.115595,1.0110879
-77.20905667,39.14056,1.01866
-77.209,39.154245,1.0047022
-77.208985,39.12781167,1.0026243
-77.20893,39.17518333,1.0027887
-77.208865,39.115885,1.0141119
-77.20884667,39.20201333,0.9944552
-77.20878667,39.09516333,1.0027378
-77.20868833,39.140415,1.0010237
-77.20867833,39.17161,1.0123093
-77.20865,39.15343333,1.0075169
-77.2086,39.153235,1.0064622
-77.20857333,39.17469,1.0011318
-77.20849833,39.10620833,1.0055163
-77.20841833,39.14053167,1.0012326
-77.20838667,39.17261167,1.0144022
-77.20827167,39.17395,1.0011735
-77.20823,39.173495,1.0159017
-77.2081,39.10599833,1.0002283
-77.20809833,39.17038833,1.0125825
-77.20806667,39.11633333,1.0218979
-77.20798,39.12889333,1.0030985
-77.207965,39.06777667,0.9958906
-77.20783,39.06819333,0.99291056
-77.207705,39.096545,1.0101575
-77.207685,39.068725,0.99285287
-77.20763,39.06893167,0.99287707
-77.20756167,39.14046667,1.0023806
-77.207545,39.07621667,1.001059
-77.20753333,39.07611833,1.0068095
-77.20750333,39.06946833,0.9970499
-77.207435,39.14034167,1.0037407
-77.20735,39.073865,0.98632485
-77.207335,39.203875,0.9908919
-77.20731167,39.10626333,0.9939718
-77.20729833,39.07323,0.98668206
-77.20729,39.07310833,0.99545455
-77.20724167,39.20396167,0.97623825
-77.207025,39.07102,0.9908678
-77.207005,39.07081333,0.99531186
-77.20694167,39.140405,1.0084717
-77.20693667,39.10629833,0.9966184
-77.20691333,39.13043833,0.99907345
-77.20683167,39.08215,0.9972783
-77.20678667,39.14039167,1.0093505
-77.20671,39.11633,1.0131032
-77.20663333,39.14037667,1.0030642
-77.20621167,39.14019333,1.0030134
-77.206005,39.09691833,1.0139112
-77.20600167,39.116355,1.0115004
-77.20592833,39.13497167,1.0103182
-77.20590833,39.13488667,1.0105726
-77.20586833,39.14026167,1.002609
-77.20583,39.203475,0.98957115
-77.20574667,39.137165,1.0105189
-77.20572833,39.20339,0.97365594
-77.20572333,39.13755667,1.0080839
-77.20572,39.082735,0.9941055
-77.20567667,39.09688167,1.0062093
-77.20565333,39.13502833,1.0050614
-77.20563833,39.08427167,1.0015234
-77.20559,39.13478167,1.0149552
-77.205515,39.16988833,1.0046841
-77.20550833,39.13652167,1.0160655
-77.20548333,39.08392167,0.99132466
-77.20543,39.137405,1.0059545
-77.20542833,39.10153,1.0059516
-77.20540667,39.13765333,1.0015324
-77.205405,39.101145,0.99867946
-77.205395,39.11636167,1.0096819
-77.205395,39.13778,1.0037698
-77.20538167,39.13919,0.9957198
-77.205375,39.138305,1.0060459
-77.20537167,39.16986,0.9929764
-77.20535833,39.08294833,0.99959147
-77.20534333,39.1393,1.0028327
-77.20531667,39.10160833,0.9923685
-77.20526167,39.10072833,0.9980152
-77.20512667,39.14018,1.0115514
-77.205085,39.116345,1.0088047
-77.20508,39.08313333,1.0031714
-77.20501667,39.13978,1.0109859
-77.20496333,39.13991833,1.0198894
-77.20482167,39.16878667,1.00503
-77.20478333,39.09677167,1.0016993
-77.20478167,39.11629167,1.0075539
-77.204775,39.099275,1.0068537
-77.20462667,39.098885,1.0057306
-77.20455333,39.16968333,0.9957305
-77.20434833,39.201835,1.0008516
-77.204315,39.13430667,1.0128595
-77.204105,39.0967,1.0080485
-77.20406333,39.201525,0.99695826
-77.20398,39.16404667,1.0053263
-77.20397667,39.158365,1.0067992
-77.203915,39.091615,1.0083693
-77.20390167,39.06359,0.9931483
-77.203885,39.09691167,1.00317
-77.20385667,39.09678,1.0005409
-77.203705,39.11584167,1.013237
-77.20368333,39.15859833,1.0117527
-77.20366,39.06308833,0.99142504
-77.20359333,39.11575667,1.0171
-77.20354833,39.06285667,0.99695575
-77.203475,39.13360333,1.0065781
-77.20342,39.02645667,1.0075582
-77.20339833,39.06255833,0.99678564
-77.20335167,39.06433667,1.003035
-77.203235,39.062235,0.9781744
-77.20322167,39.060065,0.98736125
-77.20318333,39.02635333,1.0014538
-77.20317167,39.05592833,0.9877126
-77.20316833,39.06045333,0.9907215
-77.203155,39.08370667,1.0074899
-77.20315167,39.10685,1.0003554
-77.20308667,39.15667667,1.013244
-77.20305667,39.09229667,1.0160936
-77.20305167,39.02722,0.98902285
-77.20301167,39.09259667,1.0210568
-77.20299667,39.09236333,1.0160936
-77.20298833,39.06480667,0.9937384
-77.20280167,39.15944667,1.0056533
-77.202735,39.11508,1.0034174
-77.20267,39.02618333,1.0107954
-77.20265667,39.088345,0.9996996
-77.20254667,39.159805,1.0039839
-77.202545,39.13266,1.0087153
-77.20253667,39.02753,0.9906596
-77.20251167,39.08819833,1.000865
-77.20249667,39.065035,0.9971985
-77.20249167,39.09309833,1.0088843
-77.20247333,39.15992833,1.0016038
-77.20246667,39.11486833,1.0087276
-77.20243833,39.094335,1.0105449
-77.20241,39.05630667,0.9897042
-77.20234,39.06500833,0.9922856
-77.20233167,39.13226,1.0061325
-77.20232167,39.08806167,1.0027965
-77.20222667,39.08969167,0.99410564
-77.20219833,39.16185167,1.0079736
-77.202175,39.094845,1.0136871
-77.20215333,39.09008,1.010009
-77.20214,39.16161,1.0010107
-77.20212,39.106265,1.0012378
-77.20209833,39.16136333,1.0032077
-77.202085,39.161245,1.0064229
-77.20206,39.08364667,1.000911
-77.20202333,39.10610167,1.0139425
-77.20200833,39.15562,1.0000349
-77.201995,39.13135833,1.0052419
-77.20189333,39.13106333,1.009365
-77.20186167,39.02899667,0.99112326
-77.201695,39.10555167,1.0130677
-77.20165167,39.10547667,1.010949
-77.20162,39.155245,1.0116272
-77.20157833,39.05413667,0.98443264
-77.20157833,39.13018333,1.0188555
-77.20150667,39.08370167,1.0029092
-77.20144167,39.08748833,1.0033023
-77.20142833,39.15505667,1.0091311
-77.20140833,39.05976333,0.9935378
-77.20139,39.12980333,1.0044632
-77.20138,39.10518167,1.0205582
-77.20136,39.053915,0.97404796
-77.20131667,39.08734333,0.99160373
-77.20129167,39.05973167,0.9889977
-77.20129167,39.08515667,1.0004008
-77.20125167,39.12958167,1.0111295
-77.20121833,39.08553167,1.0015626
-77.20120667,39.10200667,0.99791837
-77.20119,39.06460833,0.98909897
-77.201125,39.05347833,0.98551303
-77.2011,39.0858,0.9953057
-77.20098833,39.08617333,1.0058056
-77.20097833,39.08421167,1.0148809
-77.20094167,39.086535,1.0063798
-77.20084833,39.08402333,1.0113279
-77.20083833,39.10421833,1.0031656
-77.20073333,39.052035,0.9926935
-77.20071667,39.05196,0.99676657
-77.200645,39.11358833,1.0083547
-77.20060833,39.10187833,0.9939635
-77.20059667,39.05954167,0.9938241
-77.20059167,39.05145667,0.9723199
-77.20056333,39.06434667,0.9976439
-77.20056,39.05805833,0.9978423
-77.200535,39.05815167,0.98925763
-77.200485,39.05112,0.99066496
-77.20046833,39.12865333,0.9993794
-77.20045167,39.05842833,0.99935037
-77.20044167,39.10362167,1.0055993
-77.20040167,39.10193,1.0027019
-77.20039833,39.10356333,1.0047679
-77.20034667,39.05066833,0.9934082
-77.20028833,39.064235,0.9957405
-77.20026667,39.03123,1.0023652
-77.200255,39.113445,1.0170785
-77.20019167,39.05001833,0.9993046
-77.2001,39.10535333,1.0125011
-77.19995833,39.03131833,1.0089656
-77.19974167,39.12811667,1.0125895
-77.19951833,39.08177167,0.9961034
-77.19946833,39.095025,1.0090113
-77.199395,39.04900833,0.9983846
-77.19927333,39.063785,0.9567454
-77.19925833,39.026645,1.002517
-77.19920167,39.047955,1.0001134
-77.199095,39.06368,0.9804425
-77.199055,39.11323,0.99922025
-77.19902833,39.09468,0.9975649
-77.198975,39.11321667,1.0041288
-77.19874333,39.04793667,0.9911811
-77.19870833,39.12757333,1.0016067
-77.1987,39.08305167,0.9987108
-77.19834333,39.06325167,0.98604095
-77.19813333,39.07919,1.002481
-77.19807833,39.09388,1.0142224
-77.19798,39.12745167,0.99926424
-77.19796,39.09378333,1.0082766
-77.19792667,39.07893833,0.98831767
-77.19790167,39.19704333,0.9977335
-77.19785667,39.04852,0.9935295
-77.19776,39.093655,1.0069166
-77.19767,39.04886333,1.0004014
-77.19759667,39.04900167,0.9947924
-77.197595,39.09353833,1.0129749
-77.19749833,39.08493333,0.9875409
-77.197495,39.06286,0.9785817
-77.19727,39.04972833,0.99576205
-77.19706,39.03202,1.0044111
-77.19699833,39.07777833,0.99919057
-77.19686333,39.050505,0.9962322
-77.19685167,39.06321833,0.9743027
-77.19684833,39.08609167,0.9966217
-77.19679167,39.08618833,1.002846
-77.19672833,39.196425,0.99599147
-77.19665167,39.06337833,0.9720469
-77.19630667,39.05150167,0.99431556
-77.196245,39.10609,1.0124112
-77.19617,39.03315833,1.0034173
-77.19611167,39.06379833,0.9723593
-77.19610833,39.02677333,0.9914331
-77.195995,39.05199333,0.99020994
-77.19597167,39.10266833,1.01751
-77.19596167,39.12780667,1.0140066
-77.19593667,39.08755833,0.9909056
-77.19585333,39.09432667,1.0042714
-77.19584,39.03367333,0.9980025
-77.195765,39.09462833,1.0032862
-77.19571,39.12785667,1.0033656
-77.19568333,39.10677333,1.0059369
-77.19567667,39.033925,0.9959216
-77.19565667,39.09765833,1.0071617
-77.19559333,39.03404667,0.99672973
-77.19558667,39.088115,0.99401414
-77.19549833,39.112405,1.0111234
-77.19532167,39.09864167,1.0076101
-77.195315,39.05217167,0.99416214
-77.19527167,39.09881,1.0074767
-77.19526167,39.194565,0.99021107
-77.19521,39.07715167,1.0039471
-77.19515667,39.02647667,0.99213755
-77.19512333,39.09730833,1.0102445
-77.19504333,39.09726333,1.0036069
-77.19504,39.06482667,0.98527205
-77.19498667,39.06489667,0.98544884
-77.19483,39.097115,1.0145947
-77.19481833,39.11221833,0.9997822
-77.194785,39.09705333,1.010276
-77.19472833,39.08956,1.0000777
-77.19465833,39.06530667,0.99772644
-77.19450667,39.092515,1.0052762
-77.1944,39.02617333,0.995428
-77.19429833,39.06569,0.97100693
-77.19426667,39.09035333,0.9983116
-77.19426667,39.036005,0.9990465
-77.19421333,39.09263333,1.0020578
-77.19419333,39.092625,1.0020578
-77.19418667,39.065845,0.9708412
-77.19411833,39.19332,0.9997769
-77.193985,39.06609,0.98619837
-77.19393667,39.05263667,0.9871947
-77.19393,39.09381667,1.0023661
-77.19392167,39.09457333,1.0015897
-77.19385667,39.139235,1.0091906
-77.193825,39.09352667,0.9929731
-77.19378167,39.02592667,0.99623066
-77.19369,39.14007333,1.0220783
-77.19366667,39.14019,1.0074726
-77.19361,39.095315,1.0015466
-77.193605,39.10808167,1.0012355
-77.19358167,39.06657333,0.99492806
-77.19358167,39.09537,0.99829274
-77.19356833,39.09340667,0.99274886
-77.19355167,39.09542333,1.0082291
-77.19353833,39.05285167,0.9969186
-77.19333167,39.11182333,1.0089263
-77.19324167,39.03778,0.9989879
-77.1932,39.05307667,0.99379927
-77.19314833,39.05312333,0.98922354
-77.19314667,39.03831833,0.9880196
-77.193145,39.02565333,0.9930833
-77.19314,39.09240833,1.0094353
-77.19313,39.128525,0.99926424
-77.19312833,39.09611667,1.0115646
-77.19310667,39.10864833,1.0009348
-77.19309667,39.14844333,0.9959963
-77.19306333,39.09621667,1.0151384
-77.19304,39.14347833,1.021973
-77.19301,39.12857167,1.0017945
-77.192975,39.093305,0.99932516
-77.19297333,39.04381667,1.0096186
-77.192915,39.14748333,0.9956579
-77.192915,39.04450833,1.0072514
-77.19287333,39.09662833,1.0100849
-77.19279167,39.04490333,1.0022383
-77.19274833,39.15028667,0.9998781
-77.19273,39.14693333,0.9949215
-77.19270667,39.04233667,0.99116766
-77.19268667,39.04064167,1.0038173
-77.19264667,39.04514333,1.0009948
-77.19262,39.14659667,1.0084832
-77.19256167,39.14636667,1.0117351
-77.19248167,39.14537,1.0064884
-77.192475,39.14547,1.0081309
-77.192455,39.15138667,1.0081351
-77.19241833,39.09250333,1.0008711
-77.192365,39.15210833,1.0056876
-77.19233833,39.15224833,1.0093948
-77.19221167,39.153085,0.98035926
-77.19220167,39.06813333,0.96153164
-77.19214667,39.13614833,1.0100398
-77.19210833,39.16230333,0.99233365
-77.19209333,39.16134667,0.990352
-77.19192167,39.15887333,1.0035443
-77.191895,39.158675,0.99060446
-77.19186,39.165065,0.99044067
-77.19185167,39.10107,1.0125754
-77.19184833,39.16530167,0.99052525
-77.19184333,39.02511167,0.9979595
-77.191815,39.15805167,1.0041344
-77.19170833,39.04608167,1.0039895
-77.191605,39.16703167,0.99989665
-77.19153667,39.11063833,1.0028539
-77.19147667,39.04635,1.0124928
-77.19136833,39.10076833,1.002668
-77.19131333,39.03521333,0.995377
-77.19126833,39.06947,0.98624814
-77.19123167,39.13513,1.0029501
-77.19118667,39.189585,1.0048395
-77.19114667,39.05280167,0.98496866
-77.19107833,39.18948833,0.9944305
-77.191075,39.03364,0.9960607
-77.191075,39.03405167,0.9860508
-77.19104,39.03349167,0.99481165
-77.19100833,39.07649,1.0065019
-77.19094333,39.03327333,0.9884748
-77.190905,39.02587833,0.9903375
-77.19084,39.02597333,0.99940795
-77.19081,39.04716667,0.9966896
-77.19073833,39.09815,1.0099896
-77.190725,39.07016,0.9877323
-77.19069,39.03290667,0.99361277
-77.19055333,39.03268,0.99347085
-77.19052667,39.10478333,1.0103363
-77.19047167,39.098445,0.9979617
-77.19046667,39.04769333,0.9956058
-77.19045333,39.10506167,1.0105373
-77.19041833,39.18906833,0.99102217
-77.19029833,39.09864667,0.98766744
-77.19027167,39.18899167,1.0092232
-77.19026333,39.07586333,0.9922734
-77.19025833,39.07083167,0.98806757
-77.19022167,39.09871,0.98766744
-77.19013,39.07572667,0.9926903
-77.18996167,39.09908833,1.0044757
-77.18984667,39.03538667,0.9979558
-77.18981167,39.17197,1.0013264
-77.18980833,39.02981333,0.9907255
-77.18979833,39.04852333,0.99895895
-77.18969667,39.03538167,0.9900091
-77.18968333,39.054065,1.0012292
-77.18968167,39.17236833,1.0008473
-77.18967,39.118065,1.0162249
-77.18963833,39.1725,1.0146344
-77.18954167,39.11845,1.0116758
-77.18953,39.17914833,0.99713737
-77.18951833,39.07211667,0.9709928
-77.18950833,39.02926833,0.9874111
-77.18950167,39.1186,1.0116924
-77.189485,39.17288333,0.9960882
-77.18948333,39.11867333,1.0071182
-77.189395,39.173135,0.9880163
-77.18935167,39.17339667,1.0016181
-77.18932833,39.119245,1.0058053
-77.1892,39.05440333,0.997849
-77.18904667,39.04924667,1.0019798
-77.189035,39.10735,1.0053546
-77.188945,39.04935,1.003019
-77.188935,39.18071333,0.9976919
-77.18884833,39.04946,0.99898475
-77.18851333,39.12028,1.0179685
-77.18847167,39.07425333,0.97950226
-77.18845167,39.07423167,0.97950226
-77.18844167,39.07419833,0.97475624
-77.188145,39.10716667,1.0072305
-77.18812333,39.035385,0.99900573
-77.18801,39.05039,1.0097717
-77.187945,39.107125,1.0089579
-77.18791833,39.18304333,0.99982977
-77.18779833,39.035385,0.9995834
-77.18779333,39.050335,1.0186788
-77.18772833,39.055395,0.98905236
-77.18771667,39.12017,1.0201236
-77.18765,39.05030667,1.0035994
-77.18745333,39.18486667,1.0014584
-77.187425,39.18501333,0.99845797
-77.18741167,39.18506333,0.99868923
-77.187375,39.06018667,0.997985
-77.187355,39.05617667,1.0095106
-77.18734167,39.12012167,1.01641
-77.18731833,39.06091333,1.0013024
-77.187315,39.05632167,0.99566936
-77.187265,39.18564167,0.9987422
-77.18724,39.12014833,1.012994
-77.18723833,39.06129167,1.0003237
-77.18720667,39.05865833,0.9888922
-77.18718833,39.18596667,1.0075002
-77.187155,39.05850833,0.9978546
-77.18714667,39.117585,1.0133173
-77.18710333,39.050085,0.99540687
-77.18704667,39.18664667,0.99210924
-77.187035,39.05808167,0.9940284
-77.18697667,39.05771833,0.9997425
-77.18697667,39.18777333,1.002445
-77.18696167,39.18705167,1.0042406
-77.18660333,39.10498,0.9911173
-77.1866,39.10633333,0.99710345
-77.18659667,39.06225833,1.0001762
-77.186145,39.105305,1.0006009
-77.18597667,39.11752167,1.0131944
-77.18591333,39.12044833,1.0140146
-77.18587,39.10396833,1.0125711
-77.18564167,39.103895,1.0001583
-77.185455,39.049365,0.99948037
-77.18532167,39.06375333,0.9974631
-77.18512833,39.03514167,0.99837404
-77.18509,39.12042833,1.0122656
-77.18503333,39.063965,1.007101
-77.18498667,39.12039667,1.0122656
-77.18484167,39.090535,0.9886357
-77.18481833,39.103355,0.9997646
-77.18478333,39.114205,1.0044187
-77.18467833,39.03561833,0.99920654
-77.18462167,39.09034833,0.98203796
-77.18448667,39.09144,0.9948317
-77.18431167,39.11638333,1.0138574
-77.184275,39.10292833,1.0129865
-77.18409667,39.12006333,1.0153205
-77.18405333,39.03560333,0.99772495
-77.18405,39.08872833,0.99828345
-77.18404667,39.08865833,0.9769535
-77.184015,39.09922333,1.0022122
-77.18401167,39.09662,1.0077935
-77.18396667,39.08824833,0.98260796
-77.183935,39.099655,1.0028377
-77.18383667,39.10257333,0.99820876
-77.18380333,39.098485,0.9912166
-77.183735,39.04846833,1.0076336
-77.18369667,39.06413,0.9985134
-77.18366833,39.10243667,1.0144794
-77.18364833,39.09964833,0.9939672
-77.183465,39.11734167,1.0043018
-77.18342,39.11781167,1.0118961
-77.18328167,39.11799833,1.0224138
-77.18322333,39.11328167,1.0029509
-77.18319,39.03504333,1.0031593
-77.18313,39.117215,1.0113374
-77.183035,39.04780667,1.0000795
-77.18284667,39.11187,1.013186
-77.182755,39.117075,1.002724
-77.18267833,39.10143167,1.0038227
-77.182555,39.119235,1.0137784
-77.18253,39.08792667,0.9853931
-77.18238333,39.11051333,1.0171535
-77.182355,39.06374167,1.0086992
-77.18210333,39.03430333,1.0003912
-77.18206333,39.08766333,0.9891174
-77.18194,39.04674,1.0080627
-77.18186167,39.06336833,1.0062673
-77.18183167,39.04663833,1.0038866
-77.181815,39.10913333,1.0113801
-77.18173167,39.04653667,1.0039672
-77.1817,39.034135,1.0004988
-77.181645,39.10861333,1.0090215
-77.18163667,39.10861333,1.0090215
-77.18148,39.10836,1.0039264
-77.18142167,39.04623333,1.0000584
-77.181395,39.03399833,0.9979217
-77.18130167,39.0621,0.99211
-77.18119,39.06244,0.993516
-77.18109167,39.06289167,0.9989503
-77.18101,39.06283667,0.99510014
-77.18091333,39.11634833,1.0111884
-77.18088667,39.033775,0.9962331
-77.18088667,39.045655,0.99715436
-77.18044,39.04511167,1.0011172
-77.18034167,39.045015,0.9993673
-77.180325,39.03352833,1.0022043
-77.18018333,39.11605167,1.0138447
-77.18008,39.13918333,1.0222468
-77.17994667,39.03336667,0.99775535
-77.17992167,39.04523833,0.99839956
-77.17990167,39.10629667,1.006352
-77.17978333,39.08793,0.97158843
-77.179455,39.03317167,1.002794
-77.17936,39.05623167,0.99206316
-77.17935333,39.13822667,0.997577
-77.17933,39.13973167,1.0092211
-77.17919667,39.11561167,1.0055877
-77.17914667,39.05611667,1.0011336
-77.17911833,39.10511333,1.0060881
-77.17903,39.0881,0.98723376
-77.17896833,39.05602333,1.001392
-77.17889167,39.10479833,1.0109464
-77.17872333,39.04673167,1.0016967
-77.17869167,39.05588833,0.9985601
-77.17866667,39.088755,0.9882809
-77.17862167,39.13749833,0.9955071
-77.17853833,39.04821167,0.99888927
-77.17853333,39.04828667,0.9936507
-77.17846833,39.048835,1.0037289
-77.17821167,39.14117833,0.9870586
-77.17819333,39.049915,1.0091766
-77.17815,39.032745,0.99634725
-77.17804,39.05029167,0.99748886
-77.178,39.10342,1.0042291
-77.177895,39.10324333,1.0054199
-77.17789167,39.141535,0.99329346
-77.17789167,39.05952,0.98431253
-77.17789,39.03264333,1.0023042
-77.17781833,39.03227833,0.9967262
-77.17780833,39.05566833,0.99413586
-77.17725667,39.05564333,0.9941896
-77.17719333,39.13626167,1.0012224
-77.17715333,39.08766,1.0078986
-77.17707333,39.087575,1.0048629
-77.17704667,39.10205833,1.0112946
-77.17692667,39.12230167,0.9975801
-77.176875,39.087285,1.008714
-77.176805,39.14258333,0.9946919
-77.17659667,39.08679333,0.9952064
-77.17641833,39.08648833,1.0074508
-77.17621333,39.05166667,1.0093598
-77.17618667,39.12381333,1.0099143
-77.17617833,39.12177667,0.9872364
-77.1761,39.051725,1.0099078
-77.17597333,39.05570833,0.9949741
-77.17593167,39.0309,0.98880625
-77.17585833,39.11513667,1.0011122
-77.17582667,39.05571333,0.9949741
-77.17582333,39.12416333,1.0114895
-77.17541667,39.12460333,1.0135205
-77.17540333,39.11244167,1.0075576
-77.17537,39.13319667,1.0121813
-77.17523333,39.11192,0.99080783
-77.17522,39.13483167,1.0075057
-77.17521667,39.08531667,0.96647966
-77.17520833,39.132495,1.0053365
-77.17518167,39.13230167,1.0018133
-77.17516667,39.11254167,1.006939
-77.17514833,39.1321,1.0062643
-77.17512667,39.13199667,1.0050482
-77.17511833,39.11167167,0.98822796
-77.17510667,39.11576333,1.0100849
-77.17504833,39.13169833,1.0072298
-77.17503,39.11149833,1.0088122
-77.17499333,39.13149833,1.0186894
-77.17498333,39.08350833,0.99477416
-77.17486667,39.111225,1.0070392
-77.174805,39.12089833,1.000336
-77.17479667,39.084045,0.99316156
-77.17477833,39.14340667,0.98584974
-77.17477,39.13522667,0.9988292
-77.17476667,39.12530833,1.0142031
-77.17469167,39.110905,1.0072978
-77.17469,39.05241833,0.9934201
-77.17449833,39.110705,0.9942376
-77.17449167,39.08467,0.9972624
-77.17438667,39.08212833,0.97980696
-77.17437,39.12928833,1.0092492
-77.17437,39.11580167,1.0002241
-77.17434667,39.14352,0.9842114
-77.17430667,39.082075,0.97778875
-77.174285,39.12891667,1.0096217
-77.17424,39.12867167,1.0193576
-77.17400833,39.14361333,0.9976792
-77.17399,39.15093333,1.0056248
-77.17398833,39.12050167,0.99669886
-77.17385,39.120435,0.99273056
-77.173645,39.11328333,0.99120003
-77.17356,39.15131333,1.0054628
-77.17346333,39.115165,1.0056083
-77.17323667,39.11354833,1.0155408
